id,company_id,year,market_cap_crore,enterprise_value_crore,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,free_cash_flow,fcf_yield_pct,broad_sector,sector_median_pe,pe_difference_pct,valuation_flag,cluster_id,cluster_name
334,JSWENERGY,2022,87619.18,113306.21,33.5,2.05,28.05,0.13,1565.0,1.786138605725368,Energy,41.495,-19.26738161224243,Fair,1,Value Stocks
334,JSWENERGY,2022,87619.18,113306.21,33.5,2.05,28.05,0.13,1565.0,1.786138605725368,Energy,41.495,-19.26738161224243,Fair,4,Turnaround
335,JSWENERGY,2023,95613.82,96446.78,42.08,0.76,6.81,0.07,-4694.0,-4.909332144662769,Energy,41.495,1.409808410651888,Fair,4,Turnaround
335,JSWENERGY,2023,95613.82,96446.78,42.08,0.76,6.81,0.07,-4694.0,-4.909332144662769,Energy,41.495,1.409808410651888,Fair,4,Turnaround
335,JSWENERGY,2023,95613.82,96446.78,42.08,0.76,6.81,0.07,-4694.0,-4.909332144662769,Energy,41.495,1.409808410651888,Fair,2,Dividend Leaders
335,JSWENERGY,2023,95613.82,96446.78,42.08,0.76,6.81,0.07,-4694.0,-4.909332144662769,Energy,41.495,1.409808410651888,Fair,1,Value Stocks
335,JSWENERGY,2023,95613.82,96446.78,42.08,0.76,6.81,0.07,-4694.0,-4.909332144662769,Energy,41.495,1.409808410651888,Fair,1,Value Stocks
335,JSWENERGY,2023,95613.82,96446.78,42.08,0.76,6.81,0.07,-4694.0,-4.909332144662769,Energy,41.495,1.409808410651888,Fair,4,Turnaround
336,JSWENERGY,2024,110870.53,124622.6,24.79,9.88,35.95,1.25,-1963.0,-1.77053361249378,Energy,41.495,-40.2578623930594,Discount,4,Turnaround
336,JSWENERGY,2024,110870.53,124622.6,24.79,9.88,35.95,1.25,-1963.0,-1.77053361249378,Energy,41.495,-40.2578623930594,Discount,4,Turnaround
336,JSWENERGY,2024,110870.53,124622.6,24.79,9.88,35.95,1.25,-1963.0,-1.77053361249378,Energy,41.495,-40.2578623930594,Discount,2,Dividend Leaders
336,JSWENERGY,2024,110870.53,124622.6,24.79,9.88,35.95,1.25,-1963.0,-1.77053361249378,Energy,41.495,-40.2578623930594,Discount,1,Value Stocks
336,JSWENERGY,2024,110870.53,124622.6,24.79,9.88,35.95,1.25,-1963.0,-1.77053361249378,Energy,41.495,-40.2578623930594,Discount,1,Value Stocks
336,JSWENERGY,2024,110870.53,124622.6,24.79,9.88,35.95,1.25,-1963.0,-1.77053361249378,Energy,41.495,-40.2578623930594,Discount,4,Turnaround
337,JSWSTEEL,2019,1475187.02,1347624.91,35.01,7.86,30.61,1.29,3246.0,0.2200398970430203,Materials,39.885,-12.2226400902595,Fair,4,Turnaround
337,JSWSTEEL,2019,1475187.02,1347624.91,35.01,7.86,30.61,1.29,3246.0,0.2200398970430203,Materials,39.885,-12.2226400902595,Fair,1,Value Stocks
337,JSWSTEEL,2019,1475187.02,1347624.91,35.01,7.86,30.61,1.29,3246.0,0.2200398970430203,Materials,39.885,-12.2226400902595,Fair,2,Dividend Leaders
337,JSWSTEEL,2019,1475187.02,1347624.91,35.01,7.86,30.61,1.29,3246.0,0.2200398970430203,Materials,39.885,-12.2226400902595,Fair,4,Turnaround
337,JSWSTEEL,2019,1475187.02,1347624.91,35.01,7.86,30.61,1.29,3246.0,0.2200398970430203,Materials,39.885,-12.2226400902595,Fair,4,Turnaround
337,JSWSTEEL,2019,1475187.02,1347624.91,35.01,7.86,30.61,1.29,3246.0,0.2200398970430203,Materials,39.885,-12.2226400902595,Fair,2,Dividend Leaders
338,JSWSTEEL,2020,1978764.31,2322705.01,34.84,1.91,11.35,2.19,-6804.0,-0.3438509561555615,Materials,39.885,-12.64886548827879,Fair,4,Turnaround
338,JSWSTEEL,2020,1978764.31,2322705.01,34.84,1.91,11.35,2.19,-6804.0,-0.3438509561555615,Materials,39.885,-12.64886548827879,Fair,1,Value Stocks
338,JSWSTEEL,2020,1978764.31,2322705.01,34.84,1.91,11.35,2.19,-6804.0,-0.3438509561555615,Materials,39.885,-12.64886548827879,Fair,2,Dividend Leaders
338,JSWSTEEL,2020,1978764.31,2322705.01,34.84,1.91,11.35,2.19,-6804.0,-0.3438509561555615,Materials,39.885,-12.64886548827879,Fair,4,Turnaround
338,JSWSTEEL,2020,1978764.31,2322705.01,34.84,1.91,11.35,2.19,-6804.0,-0.3438509561555615,Materials,39.885,-12.64886548827879,Fair,4,Turnaround
338,JSWSTEEL,2020,1978764.31,2322705.01,34.84,1.91,11.35,2.19,-6804.0,-0.3438509561555615,Materials,39.885,-12.64886548827879,Fair,2,Dividend Leaders
339,JSWSTEEL,2021,2171392.42,2621060.67,60.28,3.42,25.82,0.09,11087.0,0.5105940270345053,Materials,39.885,51.13451172119846,Caution,4,Turnaround
339,JSWSTEEL,2021,2171392.42,2621060.67,60.28,3.42,25.82,0.09,11087.0,0.5105940270345053,Materials,39.885,51.13451172119846,Caution,1,Value Stocks
339,JSWSTEEL,2021,2171392.42,2621060.67,60.28,3.42,25.82,0.09,11087.0,0.5105940270345053,Materials,39.885,51.13451172119846,Caution,2,Dividend Leaders
339,JSWSTEEL,2021,2171392.42,2621060.67,60.28,3.42,25.82,0.09,11087.0,0.5105940270345053,Materials,39.885,51.13451172119846,Caution,4,Turnaround
339,JSWSTEEL,2021,2171392.42,2621060.67,60.28,3.42,25.82,0.09,11087.0,0.5105940270345053,Materials,39.885,51.13451172119846,Caution,4,Turnaround
339,JSWSTEEL,2021,2171392.42,2621060.67,60.28,3.42,25.82,0.09,11087.0,0.5105940270345053,Materials,39.885,51.13451172119846,Caution,2,Dividend Leaders
340,JSWSTEEL,2022,2278384.96,2746916.82,36.76,12.62,39.17,2.73,11522.0,0.5057090966752168,Materials,39.885,-7.835025698884293,Fair,4,Turnaround
340,JSWSTEEL,2022,2278384.96,2746916.82,36.76,12.62,39.17,2.73,11522.0,0.5057090966752168,Materials,39.885,-7.835025698884293,Fair,1,Value Stocks
340,JSWSTEEL,2022,2278384.96,2746916.82,36.76,12.62,39.17,2.73,11522.0,0.5057090966752168,Materials,39.885,-7.835025698884293,Fair,2,Dividend Leaders
340,JSWSTEEL,2022,2278384.96,2746916.82,36.76,12.62,39.17,2.73,11522.0,0.5057090966752168,Materials,39.885,-7.835025698884293,Fair,4,Turnaround
340,JSWSTEEL,2022,2278384.96,2746916.82,36.76,12.62,39.17,2.73,11522.0,0.5057090966752168,Materials,39.885,-7.835025698884293,Fair,4,Turnaround
340,JSWSTEEL,2022,2278384.96,2746916.82,36.76,12.62,39.17,2.73,11522.0,0.5057090966752168,Materials,39.885,-7.835025698884293,Fair,2,Dividend Leaders
341,JSWSTEEL,2023,2101814.77,2210837.76,8.68,9.24,33.75,2.83,12593.0,0.5991488964557995,Materials,39.885,-78.237432618779,Discount,4,Turnaround
341,JSWSTEEL,2023,2101814.77,2210837.76,8.68,9.24,33.75,2.83,12593.0,0.5991488964557995,Materials,39.885,-78.237432618779,Discount,1,Value Stocks
341,JSWSTEEL,2023,2101814.77,2210837.76,8.68,9.24,33.75,2.83,12593.0,0.5991488964557995,Materials,39.885,-78.237432618779,Discount,2,Dividend Leaders
341,JSWSTEEL,2023,2101814.77,2210837.76,8.68,9.24,33.75,2.83,12593.0,0.5991488964557995,Materials,39.885,-78.237432618779,Discount,4,Turnaround
341,JSWSTEEL,2023,2101814.77,2210837.76,8.68,9.24,33.75,2.83,12593.0,0.5991488964557995,Materials,39.885,-78.237432618779,Discount,4,Turnaround
341,JSWSTEEL,2023,2101814.77,2210837.76,8.68,9.24,33.75,2.83,12593.0,0.5991488964557995,Materials,39.885,-78.237432618779,Discount,2,Dividend Leaders
342,JSWSTEEL,2024,2612646.38,3187328.18,69.27,4.37,35.49,2.94,-2389.0,-0.09143985264473488,Materials,39.885,73.67431365174878,Caution,4,Turnaround
342,JSWSTEEL,2024,2612646.38,3187328.18,69.27,4.37,35.49,2.94,-2389.0,-0.09143985264473488,Materials,39.885,73.67431365174878,Caution,1,Value Stocks
342,JSWSTEEL,2024,2612646.38,3187328.18,69.27,4.37,35.49,2.94,-2389.0,-0.09143985264473488,Materials,39.885,73.67431365174878,Caution,2,Dividend Leaders
342,JSWSTEEL,2024,2612646.38,3187328.18,69.27,4.37,35.49,2.94,-2389.0,-0.09143985264473488,Materials,39.885,73.67431365174878,Caution,4,Turnaround
342,JSWSTEEL,2024,2612646.38,3187328.18,69.27,4.37,35.49,2.94,-2389.0,-0.09143985264473488,Materials,39.885,73.67431365174878,Caution,4,Turnaround
342,JSWSTEEL,2024,2612646.38,3187328.18,69.27,4.37,35.49,2.94,-2389.0,-0.09143985264473488,Materials,39.885,73.67431365174878,Caution,2,Dividend Leaders
343,KOTAKBANK,2019,588705.26,753585.68,49.36,12.73,14.15,1.87,-1501.0,-0.2549662967169684,Financials,43.585,13.24997132040839,Fair,4,Turnaround
343,KOTAKBANK,2019,588705.26,753585.68,49.36,12.73,14.15,1.87,-1501.0,-0.2549662967169684,Financials,43.585,13.24997132040839,Fair,1,Value Stocks
343,KOTAKBANK,2019,588705.26,753585.68,49.36,12.73,14.15,1.87,-1501.0,-0.2549662967169684,Financials,43.585,13.24997132040839,Fair,1,Value Stocks
343,KOTAKBANK,2019,588705.26,753585.68,49.36,12.73,14.15,1.87,-1501.0,-0.2549662967169684,Financials,43.585,13.24997132040839,Fair,2,Dividend Leaders
343,KOTAKBANK,2019,588705.26,753585.68,49.36,12.73,14.15,1.87,-1501.0,-0.2549662967169684,Financials,43.585,13.24997132040839,Fair,2,Dividend Leaders
343,KOTAKBANK,2019,588705.26,753585.68,49.36,12.73,14.15,1.87,-1501.0,-0.2549662967169684,Financials,43.585,13.24997132040839,Fair,1,Value Stocks
344,KOTAKBANK,2020,554552.04,614466.43,43.71,3.59,28.55,0.53,33551.0,6.050108480351095,Financials,43.585,0.2867959160261558,Fair,4,Turnaround
344,KOTAKBANK,2020,554552.04,614466.43,43.71,3.59,28.55,0.53,33551.0,6.050108480351095,Financials,43.585,0.2867959160261558,Fair,1,Value Stocks
344,KOTAKBANK,2020,554552.04,614466.43,43.71,3.59,28.55,0.53,33551.0,6.050108480351095,Financials,43.585,0.2867959160261558,Fair,1,Value Stocks
344,KOTAKBANK,2020,554552.04,614466.43,43.71,3.59,28.55,0.53,33551.0,6.050108480351095,Financials,43.585,0.2867959160261558,Fair,2,Dividend Leaders
344,KOTAKBANK,2020,554552.04,614466.43,43.71,3.59,28.55,0.53,33551.0,6.050108480351095,Financials,43.585,0.2867959160261558,Fair,2,Dividend Leaders
344,KOTAKBANK,2020,554552.04,614466.43,43.71,3.59,28.55,0.53,33551.0,6.050108480351095,Financials,43.585,0.2867959160261558,Fair,1,Value Stocks
345,KOTAKBANK,2021,488474.8,514833.87,37.51,5.14,14.03,1.52,-6291.0,-1.287886294236673,Financials,43.585,-13.93828151887118,Fair,4,Turnaround
345,KOTAKBANK,2021,488474.8,514833.87,37.51,5.14,14.03,1.52,-6291.0,-1.287886294236673,Financials,43.585,-13.93828151887118,Fair,1,Value Stocks
345,KOTAKBANK,2021,488474.8,514833.87,37.51,5.14,14.03,1.52,-6291.0,-1.287886294236673,Financials,43.585,-13.93828151887118,Fair,1,Value Stocks
345,KOTAKBANK,2021,488474.8,514833.87,37.51,5.14,14.03,1.52,-6291.0,-1.287886294236673,Financials,43.585,-13.93828151887118,Fair,2,Dividend Leaders
345,KOTAKBANK,2021,488474.8,514833.87,37.51,5.14,14.03,1.52,-6291.0,-1.287886294236673,Financials,43.585,-13.93828151887118,Fair,2,Dividend Leaders
345,KOTAKBANK,2021,488474.8,514833.87,37.51,5.14,14.03,1.52,-6291.0,-1.287886294236673,Financials,43.585,-13.93828151887118,Fair,1,Value Stocks
346,KOTAKBANK,2022,455106.0,483040.86,73.13,3.75,28.96,0.64,-2595.0,-0.5701968332652173,Financials,43.585,67.78708271194218,Caution,4,Turnaround
346,KOTAKBANK,2022,455106.0,483040.86,73.13,3.75,28.96,0.64,-2595.0,-0.5701968332652173,Financials,43.585,67.78708271194218,Caution,1,Value Stocks
346,KOTAKBANK,2022,455106.0,483040.86,73.13,3.75,28.96,0.64,-2595.0,-0.5701968332652173,Financials,43.585,67.78708271194218,Caution,1,Value Stocks
346,KOTAKBANK,2022,455106.0,483040.86,73.13,3.75,28.96,0.64,-2595.0,-0.5701968332652173,Financials,43.585,67.78708271194218,Caution,2,Dividend Leaders
346,KOTAKBANK,2022,455106.0,483040.86,73.13,3.75,28.96,0.64,-2595.0,-0.5701968332652173,Financials,43.585,67.78708271194218,Caution,2,Dividend Leaders
346,KOTAKBANK,2022,455106.0,483040.86,73.13,3.75,28.96,0.64,-2595.0,-0.5701968332652173,Financials,43.585,67.78708271194218,Caution,1,Value Stocks
347,KOTAKBANK,2023,467372.62,480678.67,75.47,6.71,29.17,2.71,-11623.0,-2.48688081043344,Financials,43.585,73.15590225995182,Caution,4,Turnaround
347,KOTAKBANK,2023,467372.62,480678.67,75.47,6.71,29.17,2.71,-11623.0,-2.48688081043344,Financials,43.585,73.15590225995182,Caution,1,Value Stocks
347,KOTAKBANK,2023,467372.62,480678.67,75.47,6.71,29.17,2.71,-11623.0,-2.48688081043344,Financials,43.585,73.15590225995182,Caution,1,Value Stocks
347,KOTAKBANK,2023,467372.62,480678.67,75.47,6.71,29.17,2.71,-11623.0,-2.48688081043344,Financials,43.585,73.15590225995182,Caution,2,Dividend Leaders
347,KOTAKBANK,2023,467372.62,480678.67,75.47,6.71,29.17,2.71,-11623.0,-2.48688081043344,Financials,43.585,73.15590225995182,Caution,2,Dividend Leaders
347,KOTAKBANK,2023,467372.62,480678.67,75.47,6.71,29.17,2.71,-11623.0,-2.48688081043344,Financials,43.585,73.15590225995182,Caution,1,Value Stocks
348,KOTAKBANK,2024,430223.52,548886.13,32.9,1.15,15.52,1.51,6766.0,1.572670875827523,Financials,43.585,-24.5153149019158,Discount,4,Turnaround
348,KOTAKBANK,2024,430223.52,548886.13,32.9,1.15,15.52,1.51,6766.0,1.572670875827523,Financials,43.585,-24.5153149019158,Discount,1,Value Stocks
348,KOTAKBANK,2024,430223.52,548886.13,32.9,1.15,15.52,1.51,6766.0,1.572670875827523,Financials,43.585,-24.5153149019158,Discount,1,Value Stocks
348,KOTAKBANK,2024,430223.52,548886.13,32.9,1.15,15.52,1.51,6766.0,1.572670875827523,Financials,43.585,-24.5153149019158,Discount,2,Dividend Leaders
348,KOTAKBANK,2024,430223.52,548886.13,32.9,1.15,15.52,1.51,6766.0,1.572670875827523,Financials,43.585,-24.5153149019158,Discount,2,Dividend Leaders
348,KOTAKBANK,2024,430223.52,548886.13,32.9,1.15,15.52,1.51,6766.0,1.572670875827523,Financials,43.585,-24.5153149019158,Discount,1,Value Stocks
349,LICI,2019,166637.32,173087.14,53.3,0.6,39.37,0.77,22910.0,13.74842082193833,Financials,43.585,22.28977859355282,Caution,2,Dividend Leaders
349,LICI,2019,166637.32,173087.14,53.3,0.6,39.37,0.77,22910.0,13.74842082193833,Financials,43.585,22.28977859355282,Caution,1,Value Stocks
349,LICI,2019,166637.32,173087.14,53.3,0.6,39.37,0.77,22910.0,13.74842082193833,Financials,43.585,22.28977859355282,Caution,3,Growth Companies
349,LICI,2019,166637.32,173087.14,53.3,0.6,39.37,0.77,22910.0,13.74842082193833,Financials,43.585,22.28977859355282,Caution,1,Value Stocks
349,LICI,2019,166637.32,173087.14,53.3,0.6,39.37,0.77,22910.0,13.74842082193833,Financials,43.585,22.28977859355282,Caution,0,High Quality
349,LICI,2019,166637.32,173087.14,53.3,0.6,39.37,0.77,22910.0,13.74842082193833,Financials,43.585,22.28977859355282,Caution,4,Turnaround
350,LICI,2020,196576.3,233201.16,20.36,2.12,10.34,1.11,13952.0,7.097498528561175,Financials,43.585,-53.28668119765975,Discount,2,Dividend Leaders
350,LICI,2020,196576.3,233201.16,20.36,2.12,10.34,1.11,13952.0,7.097498528561175,Financials,43.585,-53.28668119765975,Discount,1,Value Stocks
350,LICI,2020,196576.3,233201.16,20.36,2.12,10.34,1.11,13952.0,7.097498528561175,Financials,43.585,-53.28668119765975,Discount,3,Growth Companies
350,LICI,2020,196576.3,233201.16,20.36,2.12,10.34,1.11,13952.0,7.097498528561175,Financials,43.585,-53.28668119765975,Discount,1,Value Stocks
350,LICI,2020,196576.3,233201.16,20.36,2.12,10.34,1.11,13952.0,7.097498528561175,Financials,43.585,-53.28668119765975,Discount,0,High Quality
350,LICI,2020,196576.3,233201.16,20.36,2.12,10.34,1.11,13952.0,7.097498528561175,Financials,43.585,-53.28668119765975,Discount,4,Turnaround
351,LICI,2021,183625.08,214767.85,38.3,8.3,6.66,3.88,229049.0,124.7373180177784,Financials,43.585,-12.12573132958588,Fair,2,Dividend Leaders
351,LICI,2021,183625.08,214767.85,38.3,8.3,6.66,3.88,229049.0,124.7373180177784,Financials,43.585,-12.12573132958588,Fair,1,Value Stocks
351,LICI,2021,183625.08,214767.85,38.3,8.3,6.66,3.88,229049.0,124.7373180177784,Financials,43.585,-12.12573132958588,Fair,3,Growth Companies
351,LICI,2021,183625.08,214767.85,38.3,8.3,6.66,3.88,229049.0,124.7373180177784,Financials,43.585,-12.12573132958588,Fair,1,Value Stocks
351,LICI,2021,183625.08,214767.85,38.3,8.3,6.66,3.88,229049.0,124.7373180177784,Financials,43.585,-12.12573132958588,Fair,0,High Quality
351,LICI,2021,183625.08,214767.85,38.3,8.3,6.66,3.88,229049.0,124.7373180177784,Financials,43.585,-12.12573132958588,Fair,4,Turnaround
352,LICI,2022,171741.93,179309.03,13.18,2.48,28.3,3.12,8748.0,5.093689118318398,Financials,43.585,-69.76023861420214,Discount,2,Dividend Leaders
352,LICI,2022,171741.93,179309.03,13.18,2.48,28.3,3.12,8748.0,5.093689118318398,Financials,43.585,-69.76023861420214,Discount,1,Value Stocks
352,LICI,2022,171741.93,179309.03,13.18,2.48,28.3,3.12,8748.0,5.093689118318398,Financials,43.585,-69.76023861420214,Discount,3,Growth Companies
352,LICI,2022,171741.93,179309.03,13.18,2.48,28.3,3.12,8748.0,5.093689118318398,Financials,43.585,-69.76023861420214,Discount,1,Value Stocks
352,LICI,2022,171741.93,179309.03,13.18,2.48,28.3,3.12,8748.0,5.093689118318398,Financials,43.585,-69.76023861420214,Discount,0,High Quality
352,LICI,2022,171741.93,179309.03,13.18,2.48,28.3,3.12,8748.0,5.093689118318398,Financials,43.585,-69.76023861420214,Discount,4,Turnaround
353,LICI,2023,204112.31,228780.25,76.58,7.85,20.73,1.11,1671.0,0.8186669388044259,Financials,43.585,75.70264999426406,Caution,2,Dividend Leaders
353,LICI,2023,204112.31,228780.25,76.58,7.85,20.73,1.11,1671.0,0.8186669388044259,Financials,43.585,75.70264999426406,Caution,1,Value Stocks
353,LICI,2023,204112.31,228780.25,76.58,7.85,20.73,1.11,1671.0,0.8186669388044259,Financials,43.585,75.70264999426406,Caution,3,Growth Companies
353,LICI,2023,204112.31,228780.25,76.58,7.85,20.73,1.11,1671.0,0.8186669388044259,Financials,43.585,75.70264999426406,Caution,1,Value Stocks
353,LICI,2023,204112.31,228780.25,76.58,7.85,20.73,1.11,1671.0,0.8186669388044259,Financials,43.585,75.70264999426406,Caution,0,High Quality
353,LICI,2023,204112.31,228780.25,76.58,7.85,20.73,1.11,1671.0,0.8186669388044259,Financials,43.585,75.70264999426406,Caution,4,Turnaround
354,LICI,2024,183583.67,205478.22,30.67,8.1,12.21,3.77,853.0,0.4646382763782856,Financials,43.585,-29.63175404382241,Discount,2,Dividend Leaders
354,LICI,2024,183583.67,205478.22,30.67,8.1,12.21,3.77,853.0,0.4646382763782856,Financials,43.585,-29.63175404382241,Discount,1,Value Stocks
354,LICI,2024,183583.67,205478.22,30.67,8.1,12.21,3.77,853.0,0.4646382763782856,Financials,43.585,-29.63175404382241,Discount,3,Growth Companies
354,LICI,2024,183583.67,205478.22,30.67,8.1,12.21,3.77,853.0,0.4646382763782856,Financials,43.585,-29.63175404382241,Discount,1,Value Stocks
354,LICI,2024,183583.67,205478.22,30.67,8.1,12.21,3.77,853.0,0.4646382763782856,Financials,43.585,-29.63175404382241,Discount,0,High Quality
354,LICI,2024,183583.67,205478.22,30.67,8.1,12.21,3.77,853.0,0.4646382763782856,Financials,43.585,-29.63175404382241,Discount,4,Turnaround
355,LODHA,2019,1516344.89,1875614.07,70.86,14.94,17.0,3.4,-638.0,-0.04207486068687184,Real Estate,49.505,43.13705686294313,Caution,0,High Quality
355,LODHA,2019,1516344.89,1875614.07,70.86,14.94,17.0,3.4,-638.0,-0.04207486068687184,Real Estate,49.505,43.13705686294313,Caution,0,High Quality
355,LODHA,2019,1516344.89,1875614.07,70.86,14.94,17.0,3.4,-638.0,-0.04207486068687184,Real Estate,49.505,43.13705686294313,Caution,4,Turnaround
355,LODHA,2019,1516344.89,1875614.07,70.86,14.94,17.0,3.4,-638.0,-0.04207486068687184,Real Estate,49.505,43.13705686294313,Caution,1,Value Stocks
355,LODHA,2019,1516344.89,1875614.07,70.86,14.94,17.0,3.4,-638.0,-0.04207486068687184,Real Estate,49.505,43.13705686294313,Caution,4,Turnaround
355,LODHA,2019,1516344.89,1875614.07,70.86,14.94,17.0,3.4,-638.0,-0.04207486068687184,Real Estate,49.505,43.13705686294313,Caution,2,Dividend Leaders
356,LODHA,2020,1462369.84,1681605.99,58.75,11.25,12.25,3.82,3954.0,0.270383037987162,Real Estate,49.505,18.67488132511867,Fair,0,High Quality
356,LODHA,2020,1462369.84,1681605.99,58.75,11.25,12.25,3.82,3954.0,0.270383037987162,Real Estate,49.505,18.67488132511867,Fair,0,High Quality
356,LODHA,2020,1462369.84,1681605.99,58.75,11.25,12.25,3.82,3954.0,0.270383037987162,Real Estate,49.505,18.67488132511867,Fair,4,Turnaround
356,LODHA,2020,1462369.84,1681605.99,58.75,11.25,12.25,3.82,3954.0,0.270383037987162,Real Estate,49.505,18.67488132511867,Fair,1,Value Stocks
356,LODHA,2020,1462369.84,1681605.99,58.75,11.25,12.25,3.82,3954.0,0.270383037987162,Real Estate,49.505,18.67488132511867,Fair,4,Turnaround
356,LODHA,2020,1462369.84,1681605.99,58.75,11.25,12.25,3.82,3954.0,0.270383037987162,Real Estate,49.505,18.67488132511867,Fair,2,Dividend Leaders
357,LODHA,2021,1550822.64,1529960.67,47.06,13.02,38.85,3.37,2944.0,0.1898347318427077,Real Estate,49.505,-4.938895061104939,Fair,0,High Quality
357,LODHA,2021,1550822.64,1529960.67,47.06,13.02,38.85,3.37,2944.0,0.1898347318427077,Real Estate,49.505,-4.938895061104939,Fair,0,High Quality
357,LODHA,2021,1550822.64,1529960.67,47.06,13.02,38.85,3.37,2944.0,0.1898347318427077,Real Estate,49.505,-4.938895061104939,Fair,4,Turnaround
357,LODHA,2021,1550822.64,1529960.67,47.06,13.02,38.85,3.37,2944.0,0.1898347318427077,Real Estate,49.505,-4.938895061104939,Fair,1,Value Stocks
357,LODHA,2021,1550822.64,1529960.67,47.06,13.02,38.85,3.37,2944.0,0.1898347318427077,Real Estate,49.505,-4.938895061104939,Fair,4,Turnaround
357,LODHA,2021,1550822.64,1529960.67,47.06,13.02,38.85,3.37,2944.0,0.1898347318427077,Real Estate,49.505,-4.938895061104939,Fair,2,Dividend Leaders
358,LODHA,2022,1322559.29,1261563.26,13.49,1.97,18.41,1.52,3137.0,0.2371916347130267,Real Estate,49.505,-72.75022724977275,Discount,0,High Quality
358,LODHA,2022,1322559.29,1261563.26,13.49,1.97,18.41,1.52,3137.0,0.2371916347130267,Real Estate,49.505,-72.75022724977275,Discount,0,High Quality
358,LODHA,2022,1322559.29,1261563.26,13.49,1.97,18.41,1.52,3137.0,0.2371916347130267,Real Estate,49.505,-72.75022724977275,Discount,4,Turnaround
358,LODHA,2022,1322559.29,1261563.26,13.49,1.97,18.41,1.52,3137.0,0.2371916347130267,Real Estate,49.505,-72.75022724977275,Discount,1,Value Stocks
358,LODHA,2022,1322559.29,1261563.26,13.49,1.97,18.41,1.52,3137.0,0.2371916347130267,Real Estate,49.505,-72.75022724977275,Discount,4,Turnaround
358,LODHA,2022,1322559.29,1261563.26,13.49,1.97,18.41,1.52,3137.0,0.2371916347130267,Real Estate,49.505,-72.75022724977275,Discount,2,Dividend Leaders
359,LODHA,2023,1199352.96,1502662.3,52.31,12.05,18.0,1.85,4539.0,0.3784540624304625,Real Estate,49.505,5.666094333905665,Fair,0,High Quality
359,LODHA,2023,1199352.96,1502662.3,52.31,12.05,18.0,1.85,4539.0,0.3784540624304625,Real Estate,49.505,5.666094333905665,Fair,0,High Quality
359,LODHA,2023,1199352.96,1502662.3,52.31,12.05,18.0,1.85,4539.0,0.3784540624304625,Real Estate,49.505,5.666094333905665,Fair,4,Turnaround
359,LODHA,2023,1199352.96,1502662.3,52.31,12.05,18.0,1.85,4539.0,0.3784540624304625,Real Estate,49.505,5.666094333905665,Fair,1,Value Stocks
359,LODHA,2023,1199352.96,1502662.3,52.31,12.05,18.0,1.85,4539.0,0.3784540624304625,Real Estate,49.505,5.666094333905665,Fair,4,Turnaround
359,LODHA,2023,1199352.96,1502662.3,52.31,12.05,18.0,1.85,4539.0,0.3784540624304625,Real Estate,49.505,5.666094333905665,Fair,2,Dividend Leaders
360,LODHA,2024,1209919.99,1301112.44,51.95,7.65,34.33,4.05,-435.0,-0.03595279056427525,Real Estate,49.505,4.938895061104939,Fair,0,High Quality
360,LODHA,2024,1209919.99,1301112.44,51.95,7.65,34.33,4.05,-435.0,-0.03595279056427525,Real Estate,49.505,4.938895061104939,Fair,0,High Quality
360,LODHA,2024,1209919.99,1301112.44,51.95,7.65,34.33,4.05,-435.0,-0.03595279056427525,Real Estate,49.505,4.938895061104939,Fair,4,Turnaround
360,LODHA,2024,1209919.99,1301112.44,51.95,7.65,34.33,4.05,-435.0,-0.03595279056427525,Real Estate,49.505,4.938895061104939,Fair,1,Value Stocks
360,LODHA,2024,1209919.99,1301112.44,51.95,7.65,34.33,4.05,-435.0,-0.03595279056427525,Real Estate,49.505,4.938895061104939,Fair,4,Turnaround
360,LODHA,2024,1209919.99,1301112.44,51.95,7.65,34.33,4.05,-435.0,-0.03595279056427525,Real Estate,49.505,4.938895061104939,Fair,2,Dividend Leaders
361,LT,2019,685872.93,876598.39,60.92,9.78,31.09,0.34,-15779.0,-2.300571914975563,Industrials,49.83,22.25566927553683,Caution,2,Dividend Leaders
361,LT,2019,685872.93,876598.39,60.92,9.78,31.09,0.34,-15779.0,-2.300571914975563,Industrials,49.83,22.25566927553683,Caution,1,Value Stocks
361,LT,2019,685872.93,876598.39,60.92,9.78,31.09,0.34,-15779.0,-2.300571914975563,Industrials,49.83,22.25566927553683,Caution,4,Turnaround
361,LT,2019,685872.93,876598.39,60.92,9.78,31.09,0.34,-15779.0,-2.300571914975563,Industrials,49.83,22.25566927553683,Caution,4,Turnaround
361,LT,2019,685872.93,876598.39,60.92,9.78,31.09,0.34,-15779.0,-2.300571914975563,Industrials,49.83,22.25566927553683,Caution,4,Turnaround
361,LT,2019,685872.93,876598.39,60.92,9.78,31.09,0.34,-15779.0,-2.300571914975563,Industrials,49.83,22.25566927553683,Caution,1,Value Stocks
362,LT,2020,606183.52,582692.86,18.62,6.6,10.51,3.85,-1714.0,-0.2827526554994435,Industrials,49.83,-62.63295203692555,Discount,2,Dividend Leaders
362,LT,2020,606183.52,582692.86,18.62,6.6,10.51,3.85,-1714.0,-0.2827526554994435,Industrials,49.83,-62.63295203692555,Discount,1,Value Stocks
362,LT,2020,606183.52,582692.86,18.62,6.6,10.51,3.85,-1714.0,-0.2827526554994435,Industrials,49.83,-62.63295203692555,Discount,4,Turnaround
